independence discourse structure semantic domain	train	1
variable conditional preference description logic	train	1
stream mining audio	train	2
object localization bayesian correlation	train	2
efficient construction compact filter datum stream processing	train	0
practical selectivity estimation adaptive sampling	train	0
hide privacy preserve publish datum outlier	train	0
solve multiclass support vector machine	train	1
camera model selection base geometric	train	2
efficient method topic model inference stream document collection	train	3
static scheme handling database	train	0
parallel file system deductive database machine	train	0
automatic classification japanese word pair	train	1
good association rule mining algorithm	train	0
learn stereo vision structured support vector machine	train	2
semantic interpretation compound	train	1
scene view management system video	train	2
automatic splitting target object	train	2
exploit structure reference datum unsupervised text segmentation conditional random field	train	3
automatic processing transfer message	train	1
framework discover spatio temporal network	train	3
context inspire pedestrian detection field video	train	2
automate recovery reinforcement learn experiment	train	1
convergence rate voting classifier application bayesian feature selection	train	1
feature selection decision tree split	train	2
complexity core game	train	1
active exploration dynamic environment	train	1
hierarchical background subtraction local pixel cluster	train	2
minimal belief negation failure approach	train	1
determine motion planar object image pattern	train	1
base methodology build large text archive	train	0
focus evaluation method case study	train	3
video move human	train	2
pixel score method watermarke binary document image	train	2
boost face identification	train	1
mechanism sequential update	train	0
find metric structure information theoretic clustering	train	1
advanced hierarchical motion estimation scheme lossless frame high definition video coding	train	2
incremental maintenance materialized view semistructured datum	train	0
formal process model intelligent system	train	1
spatial localization object monocular perspective vision	train	2
optimal coalition structure generation partition function game	train	1
nonlinear constrained square estimation reduce artifact block transform code image	train	2
scheduling datum replication improve performance	train	0
foundation evolution relational object database	train	0
speaker optimize information density syntactic reduction	train	1
semantic analysis business process execution	train	0
reversible watermarke scheme compress image	train	2
outlier detection high dimensional datum	train	0
logic integrate conceptual formalism	train	1
auditory localization coordinate transform chip	train	1
improved string match noisy condition	train	0
slide application support presentation	train	2
develop natural language interface complex datum	train	0
detection segmentation generic shape base affine modeling energy	train	2
video code spatio temporal texture synthesis edge base	train	2
propagation large multi layer database system	train	0
computational element adaptive controller human	train	1
low cost camera base human motion capture system	train	2
scalable similarity search kernel hash	train	3
integrate constraint programming technique mathematical programming	train	1
update index structure object orient dbms	train	0
topological mapping mobile robot combination vision sensing	train	1
subsumption free bottom evaluation logic program partially datum structure	train	0
induction general general	train	1
personalization evaluation datum mining	train	3
adaptive treatment mode reinforcement learning	train	1
logical basis normal form	train	1
structure learn independent distribute datum	train	1
nonparametric model application text image categorization	train	3
multiple transform image compression	train	2
decision tree colour feature selection application object recognition outdoor scene	train	2
resolve argument uncertainty	train	1
representation reason digital circuit	train	1
identification consistency object orient database	train	0
wavelet dct progressive image	train	2
mine evaluation rule learn web base learning system	train	1
progressive optimization share parallel database	train	0
feature preserve image smooth continuous mixture tensor	train	2
represent reason probabilistic knowledge bayesian approach	train	1
methodology knowledge discovery datum proceeding	train	3
adaptive multi resolution code scene vector quantization	train	2
decoder base statistical	train	1
update update structural join efficiency	train	0
precision query point resource learn membership query	train	1
methodology determination statistical database machine performance requirement	train	0
survey computational approach social computing	train	1
design theory practice	train	1
natural language interface expert system	train	1
generalize total variation algorithm	train	2
model quality blind audio source separation	train	2
encode system artificial	train	1
identify question answering case	train	3
ratio edge detector image base maximum edge pruning	train	2
implementation technique fast spectral base document retrieval system	train	3
preserve semantic dependency synchronous tree grammar	train	1
network implementation control	train	1
base watermarke digital image video	train	2
form scheme reference band band video code spatial scalability	train	2
classifier combination form sort	train	2
real time scalable software video collaborative application packet network	train	2
wavelet model video time series	train	1
relative loss bound regression problem	train	1
base method face recognition wavelet pca representation face	train	2
forecast dynamic network model	train	1
discover context conceptual schema	train	0
feedback virtual reality operation	train	2
intrusion detection base dynamic cluster	train	3
generation data management enterprise application platform	train	0
base pattern selection support vector machine	train	3
random walk method text classification	train	3
model integration dialogue base question answering	train	1
decomposition global cardinality constraint	train	1
interactive object interest video motion augment graph cut	train	2
experimental investigation graph kernel collaborative recommendation task	train	3
find optimal bayesian network	train	1
cancer identification electronic base array sensor	train	1
multiclass classification method base output design	train	3
extended resource description framework advanced query language	train	0
generalize local statistical approach spatial outlier detection	train	3
improve embed efficiency matrix embedding case study	train	2
learn framework user	train	2
image detection system base region interest	train	2
language independent file access system	train	0
agent service determination combinatorial auction	train	1
personalized social search base user social network	train	0
model dependency stream	train	2
inverse classification problem application	train	0
smooth vector image datum	train	2
discriminative selection multi resolution	train	2
face segmentation recognition	train	2
efficient cluster algorithm model implementation	train	1
acquire core meaning word represent style conceptual structure stream linguistic linguistic input	train	1
modular optimizer generator	train	0
selectivity unified dependent model	train	1
base segmentation range image	train	2
geometry image representation tradeoff rendering	train	2
effect learn machine parameter	train	1
software engineering application base entity relationship approach	train	0
support vector machine application fault diagnosis	train	3
sequential inference reliable observation	train	1
topic model link document update rule estimation	train	1
single image removal channel prior	train	2
learn naive classifier music classification retrieval	train	2
efficient approach generic multimedia adaptation	train	2
conditional description functional unification	train	1
universal web statistical multi classification service form simulate	train	3
scalable distribute database update	train	0
aggregate multi level hierarchical clustering	train	3
approach planning network	train	1
feature modulation application music emotion classification	train	2
wavelet base video code full scalability illumination compensation	train	2
bayesian model condition perception	train	1
theory conflict detection resolution nonlinear plan	train	1
vlsi implementation learning memory system	train	1
aspect guide text categorization label	train	3
learn temporally persistent hierarchical representation	train	1
surveillance dynamic configuration active camera	train	2
relationship model unified view datum	train	0
recursive filtering edge close tool edge detection	train	2
position audio sensor distribute computing platform	train	2
analysis uncertainty structure part	train	1
datum revisit interactive navigation perspective	train	0
infer probabilistic datum	train	1
base selection top database	train	0
genetic specification recurrent neural network	train	1
text classification boost weak learner base term concept	train	3
exploit personal social network context event annotation	train	2
evolutionary dimensionality reduction localization structure hybrid computational intelligent approach	train	1
base summarization order xml stream	train	0
constructive inductive logic programming	train	1
base programming artificial intelligence	train	1
development information system environment	train	0
predict behaviour continuous nonlinear system equilibrium	train	1
global transaction management system	train	0
learn query resource selection	train	0
organize visual model road sign recognition	train	1
performance evaluation vector machine nonlinear regression method real world	train	2
tree improve bayesian anytime classification	train	0
classification datum stream	train	3
deterministic anneal variant	train	1
semantic segmentation program social network analysis distribution modeling	train	2
constraint representation sequential code program annotation	train	1
acoustic index music retrieval degree similarity	train	2
kernel function design scale space feature object detection	train	2
segment base approach recognition emotion speech	train	2
individual information inference attack datum publishing	train	0
performance evaluation automatic feature discovery focus error cluster	train	2
lazy evaluation symmetric bayesian decision problem	train	1
discriminative semi supervised feature selection manifold regularization	train	1
strategy implement knowledge basis	train	1
map mine technique dependency model generation	train	0
high vlsi architecture design context base adaptive binary arithmetic decode parse	train	2
extend dynamic range color image fusion	train	2
text classification positive unlabeled document	train	0
compress sense synthetic radar imaging	train	2
large margin discriminant hashing fast neighbor classification	train	2
discriminative topic modeling base manifold learning	train	3
sampling parametric signal approximation property	train	2
optimal line detector	train	2
cluster algorithm analyze categorical variable cross classification table	train	3
statistical approach object motion estimation motion vector	train	2
learn image manifold	train	1
business process coordination state art trend open issue	train	0
complexity linear transformation class	train	1
iterative method distributed database design	train	0
simultaneous learning discriminative projection prototype neighbor classification	train	2
asymptotic variance gaussian markov random field model stochastic image modeling	train	2
ensemble partially train svm update	train	1
issue direction visual information retrieval	train	2
logic probabilistic dependency	train	1
privacy aware knowledge discovery delivery	train	0
role eye position information algorithm matching	train	1
robust shape tracking presence background	train	2
end end base control scheme multimedia application	train	2
curvature information fast stochastic search	train	1
topic model power law process	train	3
utility theoretic approach privacy personalization	train	1
error analysis camera translation direction estimation optical flow linear constraint	train	2
mine pattern graphs feature vector	train	3
visual detection simplify optical flow approach	train	1
base recognition invariant pose	train	2
coordination action perception surveillance robot	train	1
content base dimensional engineering shape search	train	0
detect change user center music query stream	train	2
automatic physical database design	train	0
function approximation diffusion wavelet	train	1
distribute query optimization fix precision semi join execution	train	0
trust base neural network training	train	1
reconstruction display eye single image	train	2
indexing datum efficient handling branch path expression	train	0
study solution sampling	train	1
distance measure texture classification	train	1
demonstration flexible consistency maintenance system	train	0
model base revision operator description logic	train	1
robust combinatorial auction protocol	train	1
selection maximization contrast information	train	2
policy abstraction robust robot control	train	1
case methodology build large scale case base system	train	1
complete incomplete algorithm problem	train	1
base approach unify hierarchical datum model extend abstract	train	0
supervise learn train aggregate output	train	3
modular action description language	train	1
query shape history	train	0
polynomial time reason description logic	train	1
model base approach autonomous behavior personal view	train	1
qualitative comparison visual model iterative procedure	train	2
coalition action logic	train	1
analysis object tracking	train	2
generation visualization system database	train	0
database perspective build large application experience report	train	0
static dynamic error propagation network application speech coding	train	1
computer architecture database security evaluation metric	train	0
planner reason knowledge action	train	1
scientific knowledge creation grid enable execution environment	train	0
progress agent coordination cooperative auction	train	1
inference complexity model selection criterion learn network	train	1
efficient content base image retrieval	train	2
approximate dynamic spatial dirichlet process	train	2
base estimation system	train	2
line learning sequence datum base organizing incremental neural network	train	1
fast approximate computation statistic view	train	0
design random sample outlier	train	0
real time iterative	train	2
storage support interactive visualization system	train	0
criterion convergence learn spike dependent	train	1
represent knowledge interactive planner	train	1
interactive segmentation biomedical image volume connected operator	train	2
anomaly detection method vector learning	train	3
efficient estimation number cluster	train	1
exact inference network discrete continuous	train	1
exploit domain model expert spectral analysis program	train	1
sparse online greedy support vector regression	train	1
analytical result error sensitivity motion estimation view	train	2
theory base color segmentation	train	2
image segmentation parallel organizing tree map	train	2
decision diagram application structure probabilistic inference	train	1
low bag support vector machine	train	1
graphical conceptual design business rule	train	0
matching speaker voice feature temporally overlap audio video stream	train	2
object recognition informative feature linear classification	train	2
couple conditional random field image decomposition application object categorization	train	2
evolve brain gene ontology system integrate datum facilitate discovery	train	1
human pose estimation monocular image capture	train	2
tracking multiple object prediction model	train	2
active learning model selection linear regression	train	3
meet retrieval dynamic model similarity	train	2
hypothesis refinement method summary discovery database	train	0
modulation feature base texture image segmentation curve evolution	train	2
family embed multiple description	train	2
sparse cooperative learning	train	1
order programming formulation classify miss datum	train	1
human center computing	train	2
type filter distortion invariant image location	train	2
practical visualization tool work large time series database	train	3
learning algorithm function term smooth distribution	train	1
edge preserve image denoise kernel	train	2
dynamical context dependency	train	1
feature extract bidirectional associative memory	train	1
track contour energy minimize contour model	train	2
multi computer interface base prediction	train	1
improve page classifier extraction link analysis	train	1
integrated approach learn bayesian network rule	train	1
process query system	train	0
representation interpretation natural language	train	1
language interact net	train	1
qualitative approach sensor data fusion navigation	train	1
efficient algorithm exact rank pattern match	train	0
wavelet decomposition uncertain time set	train	0
classify solve minimal structure motion problem miss datum	train	2
database tuning principle experiment technique part	train	0
unify experiment design constrained regularization imaging remote sensing datum	train	2
efficient alternative reliable reference frame	train	2
recovery orient computing	train	0
adaptive technique tree	train	0
nest tree unified approach processing query nest aggregate	train	0
feature map associative memory area representation sequential analog pattern	train	1
margin maximize loss function	train	1
analysis partition top method range top query olap data cube	train	0
understanding memory base reasoning system	train	1
lossless compression color image	train	2
probabilistic learning modelling object dynamic tracking	train	2
create evaluate multi document sentence extract summary	train	0
learn linear programming	train	1
constraint find good feature	train	2
base confidence region multiple test correlate random vector	train	1
spatial scene adaptation broadcast environment	train	2
classification event parallel neural network bank	train	1
computer technology database user	train	0
minimize response time real time planning search	train	1
visual web information extraction	train	0
image denoise segmentation	train	2
framework hybrid dialog management system	train	2
fast secure encryption indexing column orient	train	0
system image recognition	train	1
comparison technique schedule satellite	train	1
pattern discovery large mixed mode database	train	0
efficient mode selection block base motion compensate video coding	train	2
automatic recognition machine	train	1
incorporate linguistic model adaptation recognition	train	2
normal form rewrite system	train	1
unified knowledge base approach sense semantic role labeling	train	1
hybrid multicast infrastructure interactive distance learning	train	2
multiple overlap classification issue solution	train	0
face recognition kernel method	train	1
extract represent relation social network web	train	1
bad single image	train	2
stochastic method regularized loss minimization	train	1
boost density estimation	train	1
information diffusion kernel	train	1
duplicate assignment alternative video server	train	2
improved feedback approach relevant local post retrieval	train	0
assess face speech consistency detection video	train	2
load distribution analytical query database cluster architecture	train	0
social belief negotiation	train	1
compilation approximation conjunctive query concept description	train	1
logic statistic association rule abstract tutorial	train	3
scheduling parallel database system	train	0
connection monotonic inference system conditional logic	train	1
financial prediction series combine neural network	train	1
word alignment syntactic machine translation	train	1
music detection code domain	train	2
set independent set	train	1
recognition base image moment	train	2
total application shape retrieval	train	2
efficiently order access constraint	train	0
detect cross clustering	train	3
model visual smooth pursuit	train	1
error analysis multi motion compensate prediction video coding	train	2
analysis tissue wavelet image extension image	train	2
conversion language network	train	0
adaptation framework medium	train	2
dynamic network model forecasting	train	1
bayesian classifier sequential feature selection	train	1
task orient world wide web retrieval document type classification	train	0
dynamic hierarchical markov random field application web datum extraction	train	1
design implementation metadata system	train	0
negative resolution prove transitive relation	train	1
language visual interface complex spatial pattern	train	3
argument preference base argumentation	train	1
interactive panoramic video streaming system bandwidth network	train	2
knowledge management web service composition	train	0
represent query physical world	train	0
extension unification application automatic theorem	train	1
regularization operator support vector kernel	train	1
modeling scene local descriptor latent aspect	train	2
classification maximum entropy modeling predictive association rule	train	1
analyze scene content video	train	2
visual database system	train	0
learn simulation control general game play agent	train	1
automatic reconstruction planar model multiple view	train	2
learn concept efficient recognition	train	1
optimization reinforcement learning approach	train	1
simple xml transformation	train	0
tree add join	train	0
semantic analysis japanese phrase approach base understanding	train	1
trend learn technology standard	train	2
solve complex datum retrieval problem	train	0
vehicle detection tracking video	train	2
global structure local association	train	1
solution product enable storage digital video market abstract	train	2
linear discriminant analysis inference identity	train	2
play speech classification task	train	2
intensity compensation image sequence transmission	train	2
motion vector derivation hybrid video inter coding	train	2
recovery face structure recognition	train	2
fast algorithm large state space application web usage analysis	train	1
feature space video stream consistency estimation dynamic stream weighting audio visual speech recognition	train	2
text categorization knowledge transfer heterogeneous datum source	train	1
temporal scalable video transmission multi reference prediction chain coding	train	2
robust spatial temporal line warp base method	train	2
adaptive query processing system	train	0
datum dependent multimedia encryption secure choose attack	train	2
detect aggregation datum stream	train	0
directional discrete transform image coding	train	2
approximation fast algorithm	train	2
speech slide interaction content channel	train	2
learn compact metric space	train	1
update strategy reinforcement learning base learn	train	1
multiagent meta level control	train	1
modulation particle filter template tracking	train	2
wavelet base image denoise hide markov model	train	2
truth sit problem	train	1
attack argument extended logic program	train	1
computing function uncertainty	train	0
natural language computer vision system analyze aerial image	train	1
stochastic service guarantee continuous datum multi disk	train	0
robust motion estimation model refinement depth base model	train	2
approximate tree structured dynamic programming	train	1
rewrite rule set term model	train	0
parsing generation datalog query	train	1
online clustering move	train	1
automatic composition informative wide view image video	train	2
track change user interest relevance	train	0
neural line learning control smart structure	train	1
object recognition system automatic image annotation browsing object	train	2
find document topic improve topic segmentation	train	1
sensitivity alternative conditional probability bayesian belief network	train	1
class model cell architecture	train	1
canonical frame planar object recognition	train	2
step automatic program	train	1
general scheme generate approximation automate reasoning	train	1
parameter sensitive detector	train	2
update apply causal reasoning	train	1
polynomial shape shade	train	2
approach dynamic weighting	train	1
order probability uncertain evidence	train	1
order preserve hash partial expansion	train	0
study incremental concept induction	train	1
recognition person action meeting scenario	train	2
sample datum match attribute	train	0
property cellular find polynomial cellular neural network	train	1
high performance automate	train	1
learn optimal policy minimization base policy iteration single sample path	train	1
environment ensemble classifier base approach	train	1
effective multimedia item design	train	2
dominant computation sort filtering method	train	3
geometric approach feature selection	train	1
platform develop knowledge base management system	train	0
base interest point detector	train	2
formal semantic database model	train	0
motion feature detection flow field	train	2
density base distribute cluster	train	0
role perspective property	train	1
assignment sound rule speech synthesis	train	1
local regularized square dimensionality reduction	train	2
virtual snake occlusion analysis	train	2
learn discriminative power invariance trade	train	2
kernel structured natural language datum	train	1
support region interest constrain compression	train	2
image video processing	train	2
determine rate secure divergence	train	2
feature subset selection text learning	train	1
video multicast lossy channel base distribute source code	train	2
process utilize dependency decomposition	train	0
develop learning strategy topic base summarization	train	0
answer language modeling	train	1
retrieval line drawing graph base	train	2
train neural network	train	1
transition matrix spectral method	train	1
distribute method evaluate property robot formation	train	1
fast robust approach recover structure motion live video frame	train	2
robust natural language processing	train	1
real time gesture recognition minimal training requirement line learning	train	2
local evidence expert finding	train	0
analytic speed training support vector machine	train	1
fast approximate energy minimization graph cut	train	2
particle filter track online multiple instance learn	train	2
image processing base approach balance analysis personal log	train	2
image recognition neural network base multi neuron	train	2
interactive system model agent scenario	train	1
adaptive speaker identification sequential probability ratio test	train	2
model adapt illumination change	train	2
robust query optimizer principle practical approach	train	0
semantic video content abstraction base multiple cue	train	2
concept system integration	train	0
mining spatial event web	train	3
robustness power law degree distribution spike neural network	train	1
temporal difference learn continuous time space	train	1
heuristic plan reward compile knowledge	train	1
online algorithm time series	train	3
prior knowledge svm	train	1
measure web search double checking	train	1
mining frequent close unlabeled tree datum stream	train	3
distortion inverse synthetic radar image move target	train	2
perception experience problem solve	train	1
ensemble selection library model	train	1
filtering rate distortion function quality smooth real time video recording streaming	train	2
approximate order stream	train	0
diversity base weighting scheme cluster ensemble	train	3
point correspondence binary pattern face recognition	train	2
prediction datum compression	train	1
sampling large graphs	train	3
conditional causal logic formal theory meaning generate process cognitive system	train	1
space scene manifold	train	2
adaptive hierarchical multi class svm texture base image classification	train	2
base region model application estimation deformation tag	train	2
learning feature base information content	train	1
gender classification local directional pattern	train	2
database system issue research abstract	train	0
low complexity perceptual packet speech transmission device	train	2
international social adaptive personalized multimedia interaction access	train	2
model system transaction processing	train	0
algorithm relation distribute datum warehouse	train	0
topic condition detection	train	3
content extraction online news	train	0
comparative study feature fingerprint indexing	train	2
multiple instance learn detection geodesic distance structure	train	2
word statistical machine translation	train	1
web service architecture efficient	train	0
topic tracking broadcast news video visual duplicate semantic concept	train	2
match texture unit face recognition	train	2
attack problem speech analysis synthesis power line system	train	1
combine multiple weak clustering	train	3
globally optimal surface segmentation property object	train	2
low mobile graphic application	train	2
optimal control energy system adaptive	train	1
constrain regression curve histogram spline polynomial	train	2
support neighbor search approximation	train	0
ontology image comparison ontology approach	train	2
separation theorem algorithm	train	1
synchronization couple type hardware neuron model	train	1
unsupervised maximum margin feature selection manifold regularization	train	2
representation temporal data model relational environment	train	0
tractable anytime temporal constraint propagation	train	1
fast quality measure efficient transmission texture model	train	2
personalization incomplete datum	train	3
discriminative kernel probabilistic model	train	1
uncertainty interval conditional set probability	train	1
super resolution significant illumination change	train	2
multiple alignment map	train	1
infer user preference ontology	train	1
robust class learning graphs	train	2
efficiently compute optimal consensus digital line fitting	train	2
tractable average case analysis naive bayesian classifier	train	1
graphical model content base image feature selection	train	3
complexity set join relational algebra	train	0
unsupervise relation spectral clustering	train	1
datum database service model	train	0
consistent construction query feedback	train	0
motion segmentation base factorization method discriminant criterion	train	2
statistical class empirical space	train	1
secure fingerprint template fuzzy descriptor	train	2
online discriminative kernel density estimation	train	2
base compare rate base learning	train	1
assessment clustering process	train	3
datum quality analysis tool	train	0
temporal modeling facial action face profile image sequence	train	2
unsupervised multilingual learning morphological segmentation	train	1
support state wide tracking multi paradigm workflow technology	train	0
view word expert parse linguistic theory	train	1
compile abstract scientific workflow web service workflow	train	0
processing set expression continuous update stream	train	0
hash analysis hashing universal hashing	train	0
approach content base video search	train	0
exploit context learn classify	train	1
recognition object motor learn	train	1
word coherence base approach sentence rank comparison human performance	train	1
organization retrieval conceptual memory event	train	1
learn theory conference learn theory proceeding	train	1
model web image annotation	train	2
experimental study dual system	train	2
boundary extraction deformable model information	train	2
machine shift invariant feature learn	train	2
appearance base part relation object recognition	train	2
temporal difference algorithm policy learn linear function approximation	train	1
tree alignment model mine parallel datum web	train	1
bayesian network structure	train	1
interactive content author system base	train	2
characterize neural control covariance	train	1
knowledge source vision	train	1
rate control video code type dependency	train	2
demonstration agent distribute space operation	train	1
performance evaluation datum base machine architecture invite paper	train	0
efficient join string	train	0
detect cortical surface region structural	train	2
neural network limited precision computing threshold function	train	1
summary couple expert system building	train	1
model base belief revision system	train	1
number theory approach problem representation solution	train	1
analysis simple learning algorithm learn threshold	train	1
discrete transform natural modification dct	train	2
learn coordinate gradient multi task kernel	train	1
optimization dynamic query evaluation plan	train	0
high performance mpeg processing core	train	2
order path order tree	train	0
push constraint selection	train	0
tree transitive closure	train	0
adaptive rich medium secure streaming	train	2
large scale unstructured document classification unlabeled datum syntactic information	train	3
performance model synchronization mechanism file system	train	0
spatial distortion profile image dct domain	train	2
parallel complexity simple chain query	train	0
detection utilize tree frame base voting	train	2
clustering mixture model parallel implementation	train	3
extensible service unify continuous querying super peer network	train	0
free hand case study	train	2
incremental cluster nonnegative matrix factorization	train	2
shape partition function	train	2
target classification decision aid	train	1
efficient online learning prediction user action	train	1
efficient mining frequent feature configuration	train	2
privacy preserve reinforcement learning	train	1
protection plan synthesis	train	1
detect random link attack	train	0
semantic network abstract data type	train	1
probabilistic inference count formula	train	1
access control service platform	train	0
